PlayerID,RegistrationDate,Country,Age,Platform,CampaignID,Acquisition Channel,AcquisitionScenarioID,AcquisitionScenarioName,AcquisitionScenarioType,Player Type
19984,2024-07-07,United States,48,Steam,11,Platform Store Feature,,,,Hardcore
19985,2024-07-07,Germany,18,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Hardcore
19986,2024-07-07,United States,18,Xbox,11,Platform Store Feature,,,,Builder
19987,2024-07-07,Canada,19,Steam,15,Seasonal Sale,,,,Casual
19988,2024-07-07,Australia,16,Xbox,17,Seasonal Sale,,,,Builder
19989,2024-07-07,United States,29,Steam,2,Organic Search,,,,Explorer
19990,2024-07-07,Spain,32,PlayStation,14,Seasonal Sale,,,,Explorer
19991,2024-07-07,Poland,25,Steam,22,Creator/Streamer,,,,Hardcore
19992,2024-07-07,France,37,Steam,13,Platform Store Feature,,,,Casual
19993,2024-07-07,South Korea,45,Steam,25,Friend Referral,,,,Casual
19994,2024-07-07,Brazil,24,Steam,13,Platform Store Feature,,,,Explorer
19995,2024-07-07,United Kingdom,34,Steam,7,Steam Wishlist,,,,Explorer
19996,2024-07-07,United States,18,Steam,8,Steam Wishlist,,,,Builder
19997,2024-07-07,Japan,37,Steam,7,Steam Wishlist,,,,Trader
19998,2024-07-07,Japan,27,Steam,2,Organic Search,,,,Casual
19999,2024-07-07,Brazil,35,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Trader
20000,2024-07-07,United Kingdom,25,Steam,4,Organic Search,,,,Explorer
20001,2024-07-07,Canada,26,PlayStation,10,Platform Store Feature,,,,Casual
20002,2024-07-07,United Kingdom,25,Steam,1,Organic Search,,,,Explorer
20003,2024-07-07,United States,31,PlayStation,5,Steam Wishlist,,,,Casual
20004,2024-07-07,United States,32,Steam,3,Organic Search,,,,Explorer
20005,2024-07-07,United Kingdom,30,Steam,13,Platform Store Feature,,,,Hardcore
20006,2024-07-07,Netherlands,24,Steam,7,Steam Wishlist,,,,Builder
20007,2024-07-07,United States,39,Steam,18,Creator/Streamer,,,,Explorer
20008,2024-07-07,United States,29,PlayStation,9,Steam Wishlist,,,,Hardcore
20009,2024-07-07,United States,41,Steam,13,Platform Store Feature,,,,Casual
20010,2024-07-07,Brazil,24,Steam,1,Organic Search,,,,Casual
20011,2024-07-07,Brazil,47,PlayStation,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Explorer
20012,2024-07-07,United States,41,Xbox,3,Organic Search,,,,Casual
20013,2024-07-07,Spain,24,Xbox,23,Friend Referral,,,,Trader
20014,2024-07-07,Poland,22,Steam,25,Friend Referral,,,,Trader
20015,2024-07-07,United States,41,Steam,4,Organic Search,,,,Casual
20016,2024-07-07,United States,28,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Hardcore
20017,2024-07-07,Germany,40,Steam,15,Seasonal Sale,,,,Explorer
20018,2024-07-07,Japan,22,Steam,1,Organic Search,,,,Casual
20019,2024-07-07,Brazil,16,Steam,12,Platform Store Feature,,,,Explorer
20020,2024-07-07,Turkey,45,Steam,7,Steam Wishlist,,,,Explorer
20021,2024-07-07,Sweden,30,Steam,7,Steam Wishlist,,,,Explorer
20022,2024-07-07,Poland,21,Steam,23,Friend Referral,,,,Hardcore
20023,2024-07-07,Canada,25,Steam,10,Platform Store Feature,,,,Trader
20024,2024-07-07,Japan,41,Xbox,4,Organic Search,,,,Casual
20025,2024-07-07,Brazil,25,PlayStation,10,Platform Store Feature,,,,Builder
20026,2024-07-07,United States,32,Steam,3,Organic Search,,,,Explorer
20027,2024-07-07,South Korea,31,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Casual
20028,2024-07-07,United States,33,Steam,23,Friend Referral,,,,Casual
20029,2024-07-07,Japan,41,Steam,2,Organic Search,,,,Casual
20030,2024-07-07,United States,34,Steam,4,Organic Search,,,,Casual
20031,2024-07-07,Japan,39,Xbox,12,Platform Store Feature,,,,Hardcore
20032,2024-07-07,Germany,17,Xbox,5,Steam Wishlist,,,,Explorer
20033,2024-07-07,Sweden,24,Steam,1,Organic Search,,,,Explorer
20034,2024-07-07,Brazil,16,Xbox,3,Organic Search,,,,Explorer
20035,2024-07-07,Canada,26,PlayStation,4,Organic Search,,,,Builder
20036,2024-07-07,United Kingdom,19,PlayStation,10,Platform Store Feature,,,,Casual
20037,2024-07-07,United States,34,PlayStation,16,Seasonal Sale,,,,Trader
20038,2024-07-07,United States,21,Steam,12,Platform Store Feature,,,,Casual
20039,2024-07-07,Canada,21,Steam,17,Seasonal Sale,,,,Builder
20040,2024-07-07,Poland,27,Xbox,16,Seasonal Sale,,,,Casual
20041,2024-07-07,Australia,30,Steam,12,Platform Store Feature,,,,Trader
20042,2024-07-07,United States,23,Steam,4,Organic Search,,,,Casual
20043,2024-07-07,United States,32,Steam,22,Creator/Streamer,,,,Builder
20044,2024-07-07,United Kingdom,18,Xbox,15,Seasonal Sale,,,,Explorer
20045,2024-07-07,Turkey,22,Steam,23,Friend Referral,,,,Explorer
20046,2024-07-07,Netherlands,17,Steam,4,Organic Search,,,,Explorer
20047,2024-07-07,United States,49,Steam,4,Organic Search,,,,Casual
20048,2024-07-07,United Kingdom,31,Steam,3,Organic Search,,,,Casual
20049,2024-07-07,Spain,26,PlayStation,6,Steam Wishlist,,,,Trader
20050,2024-07-07,United States,26,Xbox,13,Platform Store Feature,,,,Builder
20051,2024-07-07,United States,47,Steam,4,Organic Search,,,,Hardcore
20052,2024-07-07,Poland,17,Xbox,16,Seasonal Sale,,,,Trader
20053,2024-07-07,Poland,22,PlayStation,3,Organic Search,,,,Explorer
20054,2024-07-07,Canada,17,Steam,2,Organic Search,,,,Hardcore
20055,2024-07-07,France,28,PlayStation,16,Seasonal Sale,,,,Casual
20056,2024-07-07,Brazil,16,Steam,9,Steam Wishlist,,,,Explorer
20057,2024-07-07,United States,40,Steam,17,Seasonal Sale,,,,Trader
20058,2024-07-07,Turkey,35,Steam,1,Organic Search,,,,Hardcore
20059,2024-07-07,United States,23,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Casual
20060,2024-07-07,Spain,36,Xbox,12,Platform Store Feature,,,,Builder
20061,2024-07-07,Spain,32,Steam,3,Organic Search,,,,Casual
20062,2024-07-07,United States,17,Steam,28,Paid User Acquisition,,,,Explorer
20063,2024-07-07,Germany,30,Steam,22,Creator/Streamer,,,,Explorer
20064,2024-07-07,United Kingdom,29,PlayStation,4,Organic Search,,,,Builder
20065,2024-07-07,United States,21,Steam,6,Steam Wishlist,,,,Explorer
20066,2024-07-07,United States,35,Steam,18,Creator/Streamer,,,,Explorer
20067,2024-07-07,United States,53,Steam,13,Platform Store Feature,,,,Casual
20068,2024-07-07,United Kingdom,31,Steam,18,Creator/Streamer,,,,Explorer
20069,2024-07-07,Australia,21,Steam,27,Paid User Acquisition,,,,Explorer
20070,2024-07-07,United Kingdom,50,Xbox,1,Organic Search,,,,Hardcore
20071,2024-07-07,Spain,33,Xbox,17,Seasonal Sale,,,,Explorer
20072,2024-07-07,Poland,21,Steam,10,Platform Store Feature,,,,Explorer
20073,2024-07-07,United States,60,Xbox,11,Platform Store Feature,,,,Builder
20074,2024-07-07,Spain,18,Steam,7,Steam Wishlist,,,,Casual
20075,2024-07-07,Netherlands,22,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Trader
20076,2024-07-07,United States,17,Steam,2,Organic Search,,,,Explorer
20077,2024-07-07,Japan,48,Steam,27,Paid User Acquisition,,,,Builder
20078,2024-07-07,Canada,36,PlayStation,10,Platform Store Feature,,,,Casual
20079,2024-07-07,Japan,20,Steam,11,Platform Store Feature,,,,Hardcore
20080,2024-07-07,Brazil,27,Steam,3,Organic Search,,,,Explorer
20081,2024-07-07,United States,21,Steam,8,Steam Wishlist,,,,Builder
20082,2024-07-07,Spain,32,Steam,7,Steam Wishlist,,,,Builder
20083,2024-07-07,Sweden,29,Steam,17,Seasonal Sale,,,,Builder
20084,2024-07-07,Poland,20,Steam,9,Steam Wishlist,,,,Casual
20085,2024-07-07,United States,38,Steam,4,Organic Search,,,,Casual
20086,2024-07-07,Japan,49,PlayStation,23,Friend Referral,,,,Builder
20087,2024-07-07,Japan,28,PlayStation,3,Organic Search,,,,Explorer
20088,2024-07-07,Turkey,25,PlayStation,2,Organic Search,,,,Casual
20089,2024-07-07,United States,27,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Trader
20090,2024-07-07,Japan,28,PlayStation,20,Creator/Streamer,,,,Casual
20091,2024-07-07,Brazil,22,Steam,13,Platform Store Feature,,,,Casual
20092,2024-07-07,Germany,20,Steam,4,Organic Search,,,,Hardcore
20093,2024-07-07,United States,37,Xbox,25,Friend Referral,,,,Explorer
20094,2024-07-07,United Kingdom,28,Steam,26,Paid User Acquisition,,,,Explorer
20095,2024-07-07,Sweden,31,Xbox,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Explorer
20096,2024-07-07,United States,48,Xbox,10,Platform Store Feature,,,,Builder
20097,2024-07-07,Germany,24,Steam,8,Steam Wishlist,,,,Builder
20098,2024-07-07,South Korea,27,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Casual
20099,2024-07-07,Netherlands,35,Steam,20,Creator/Streamer,,,,Hardcore
20100,2024-07-07,United States,22,PlayStation,8,Steam Wishlist,,,,Explorer
20101,2024-07-07,Germany,31,Steam,6,Steam Wishlist,,,,Explorer
20102,2024-07-07,United States,22,PlayStation,3,Organic Search,,,,Hardcore
20103,2024-07-07,United States,21,Steam,3,Organic Search,,,,Trader
20104,2024-07-07,United States,36,PlayStation,12,Platform Store Feature,,,,Trader
20105,2024-07-07,Canada,23,Steam,6,Steam Wishlist,,,,Casual
20106,2024-07-07,Turkey,17,Xbox,6,Steam Wishlist,,,,Builder
20107,2024-07-07,United States,32,Steam,29,Paid User Acquisition,,,,Explorer
20108,2024-07-07,Poland,20,Steam,7,Steam Wishlist,,,,Explorer
20109,2024-07-07,United Kingdom,34,PlayStation,18,Creator/Streamer,,,,Builder
20110,2024-07-07,United States,34,Steam,25,Friend Referral,,,,Builder
20111,2024-07-07,Poland,38,Xbox,1,Organic Search,,,,Trader
20112,2024-07-07,Netherlands,27,Steam,15,Seasonal Sale,,,,Builder
20113,2024-07-07,United States,65,Steam,6,Steam Wishlist,,,,Hardcore
20114,2024-07-07,France,26,PlayStation,22,Creator/Streamer,,,,Hardcore
20115,2024-07-07,South Korea,40,Steam,10,Platform Store Feature,,,,Hardcore
20116,2024-07-07,France,34,PlayStation,21,Creator/Streamer,,,,Explorer
20117,2024-07-07,Australia,31,PlayStation,16,Seasonal Sale,,,,Explorer
20118,2024-07-07,South Korea,28,PlayStation,1,Organic Search,,,,Explorer
20119,2024-07-07,Brazil,31,Steam,17,Seasonal Sale,,,,Explorer
20120,2024-07-07,Brazil,46,PlayStation,8,Steam Wishlist,,,,Casual
20121,2024-07-07,United States,27,PlayStation,1,Organic Search,,,,Casual
20122,2024-07-07,Germany,23,Steam,4,Organic Search,,,,Explorer
20123,2024-07-07,Germany,25,Xbox,6,Steam Wishlist,,,,Hardcore
20124,2024-07-07,United States,18,Xbox,10,Platform Store Feature,,,,Trader
20125,2024-07-07,United Kingdom,33,Steam,3,Organic Search,,,,Explorer
20126,2024-07-07,Brazil,27,PlayStation,1,Organic Search,,,,Trader
20127,2024-07-07,Netherlands,31,PlayStation,28,Paid User Acquisition,,,,Builder
20128,2024-07-07,Canada,28,PlayStation,9,Steam Wishlist,,,,Casual
20129,2024-07-07,Turkey,16,Steam,23,Friend Referral,,,,Explorer
20130,2024-07-07,Turkey,18,Steam,7,Steam Wishlist,,,,Explorer
20131,2024-07-07,United Kingdom,26,Steam,33,Steam Wishlist,3,Foundry Systems Update,Major Update,Casual
20132,2024-07-07,United Kingdom,20,PlayStation,17,Seasonal Sale,,,,Casual
20133,2024-07-07,France,24,PlayStation,6,Steam Wishlist,,,,Casual
20134,2024-07-07,United States,22,Steam,14,Seasonal Sale,,,,Builder
20135,2024-07-07,Germany,24,Xbox,7,Steam Wishlist,,,,Casual
20136,2024-07-07,Brazil,32,Steam,9,Steam Wishlist,,,,Casual
20137,2024-07-07,United Kingdom,35,Steam,26,Paid User Acquisition,,,,Casual
20138,2024-07-07,Turkey,32,Steam,24,Friend Referral,,,,Trader
20139,2024-07-08,Germany,19,Steam,24,Friend Referral,,,,Casual
20140,2024-07-08,Brazil,27,Steam,8,Steam Wishlist,,,,Explorer
20141,2024-07-08,United States,30,Steam,19,Creator/Streamer,,,,Explorer
20142,2024-07-08,Brazil,23,Steam,14,Seasonal Sale,,,,Casual
20143,2024-07-08,Germany,35,Steam,7,Steam Wishlist,,,,Hardcore
20144,2024-07-08,Brazil,31,Xbox,18,Creator/Streamer,,,,Casual
20145,2024-07-08,Australia,31,PlayStation,16,Seasonal Sale,,,,Hardcore
20146,2024-07-08,United States,34,PlayStation,2,Organic Search,,,,Hardcore
20147,2024-07-08,United Kingdom,26,Steam,19,Creator/Streamer,,,,Builder
20148,2024-07-08,United States,24,Steam,15,Seasonal Sale,,,,Explorer
20149,2024-07-08,France,32,Xbox,19,Creator/Streamer,,,,Trader
20150,2024-07-08,United States,32,Steam,17,Seasonal Sale,,,,Casual
20151,2024-07-08,United Kingdom,32,Steam,4,Organic Search,,,,Trader
20152,2024-07-08,Turkey,22,Steam,3,Organic Search,,,,Explorer
20153,2024-07-08,Germany,25,Xbox,4,Organic Search,,,,Casual
20154,2024-07-08,Germany,26,Xbox,21,Creator/Streamer,,,,Builder
20155,2024-07-08,United Kingdom,26,PlayStation,3,Organic Search,,,,Explorer
20156,2024-07-08,Brazil,41,PlayStation,1,Organic Search,,,,Casual
20157,2024-07-08,United States,40,PlayStation,2,Organic Search,,,,Builder
20158,2024-07-08,Australia,17,PlayStation,27,Paid User Acquisition,,,,Trader
20159,2024-07-08,Canada,28,PlayStation,14,Seasonal Sale,,,,Casual
20160,2024-07-08,France,27,Xbox,16,Seasonal Sale,,,,Hardcore
20161,2024-07-08,Brazil,28,Xbox,17,Seasonal Sale,,,,Casual
20162,2024-07-08,Sweden,38,Steam,4,Organic Search,,,,Explorer
20163,2024-07-08,United States,46,Steam,11,Platform Store Feature,,,,Casual
20164,2024-07-08,Brazil,54,Steam,4,Organic Search,,,,Builder
20165,2024-07-08,France,23,Steam,27,Paid User Acquisition,,,,Hardcore
20166,2024-07-08,United States,25,Steam,17,Seasonal Sale,,,,Builder
20167,2024-07-08,United States,21,PlayStation,4,Organic Search,,,,Hardcore
20168,2024-07-08,Australia,28,Steam,9,Steam Wishlist,,,,Builder
20169,2024-07-08,United States,25,Xbox,15,Seasonal Sale,,,,Casual
20170,2024-07-08,South Korea,29,Steam,23,Friend Referral,,,,Builder
20171,2024-07-08,United Kingdom,23,PlayStation,12,Platform Store Feature,,,,Casual
20172,2024-07-08,Brazil,22,PlayStation,18,Creator/Streamer,,,,Explorer
20173,2024-07-08,Germany,42,Steam,8,Steam Wishlist,,,,Builder
20174,2024-07-08,Japan,31,Xbox,16,Seasonal Sale,,,,Explorer
20175,2024-07-08,Spain,29,Steam,9,Steam Wishlist,,,,Hardcore
20176,2024-07-08,Australia,50,Steam,2,Organic Search,,,,Casual
20177,2024-07-08,South Korea,34,PlayStation,7,Steam Wishlist,,,,Hardcore
20178,2024-07-08,Sweden,30,Steam,6,Steam Wishlist,,,,Hardcore
20179,2024-07-08,Japan,31,Steam,15,Seasonal Sale,,,,Casual
20180,2024-07-08,Canada,27,PlayStation,5,Steam Wishlist,,,,Trader
20181,2024-07-08,United States,23,PlayStation,12,Platform Store Feature,,,,Casual
20182,2024-07-08,United States,44,Steam,11,Platform Store Feature,,,,Builder
20183,2024-07-08,United Kingdom,24,Steam,18,Creator/Streamer,,,,Builder
20184,2024-07-08,United Kingdom,19,Steam,17,Seasonal Sale,,,,Hardcore
20185,2024-07-08,Canada,29,Steam,14,Seasonal Sale,,,,Builder
20186,2024-07-08,Canada,38,PlayStation,5,Steam Wishlist,,,,Trader
20187,2024-07-08,Spain,26,Steam,1,Organic Search,,,,Casual
20188,2024-07-08,Netherlands,31,PlayStation,5,Steam Wishlist,,,,Casual
20189,2024-07-08,Brazil,50,PlayStation,4,Organic Search,,,,Hardcore
20190,2024-07-08,Germany,16,Steam,6,Steam Wishlist,,,,Explorer
20191,2024-07-08,Turkey,28,Xbox,1,Organic Search,,,,Builder
20192,2024-07-08,Australia,41,PlayStation,9,Steam Wishlist,,,,Casual
20193,2024-07-08,Canada,27,PlayStation,4,Organic Search,,,,Casual
20194,2024-07-08,Netherlands,18,PlayStation,7,Steam Wishlist,,,,Casual
20195,2024-07-08,Japan,47,Steam,30,Paid User Acquisition,,,,Casual
20196,2024-07-08,United Kingdom,27,PlayStation,6,Steam Wishlist,,,,Explorer
20197,2024-07-08,Germany,47,PlayStation,2,Organic Search,,,,Explorer
20198,2024-07-08,United Kingdom,42,Steam,16,Seasonal Sale,,,,Hardcore
20199,2024-07-08,Germany,29,Steam,15,Seasonal Sale,,,,Builder
20200,2024-07-08,United Kingdom,34,Steam,25,Friend Referral,,,,Hardcore
20201,2024-07-08,Japan,20,Steam,6,Steam Wishlist,,,,Explorer
20202,2024-07-08,Brazil,24,PlayStation,15,Seasonal Sale,,,,Builder
20203,2024-07-08,South Korea,29,Steam,16,Seasonal Sale,,,,Explorer
20204,2024-07-08,Germany,17,Xbox,1,Organic Search,,,,Casual
20205,2024-07-08,South Korea,21,Steam,14,Seasonal Sale,,,,Builder
20206,2024-07-08,Germany,34,Xbox,10,Platform Store Feature,,,,Explorer
20207,2024-07-08,Turkey,33,Xbox,15,Seasonal Sale,,,,Explorer
20208,2024-07-08,Turkey,38,PlayStation,17,Seasonal Sale,,,,Hardcore
20209,2024-07-08,Spain,30,Steam,20,Creator/Streamer,,,,Trader
20210,2024-07-08,Canada,25,Xbox,27,Paid User Acquisition,,,,Explorer
20211,2024-07-08,United States,31,Steam,29,Paid User Acquisition,,,,Hardcore
20212,2024-07-08,United Kingdom,29,Steam,3,Organic Search,,,,Builder
20213,2024-07-08,Japan,18,Steam,20,Creator/Streamer,,,,Casual
20214,2024-07-08,Germany,40,PlayStation,1,Organic Search,,,,Builder
20215,2024-07-08,Sweden,32,Steam,4,Organic Search,,,,Builder
20216,2024-07-08,United States,29,Steam,16,Seasonal Sale,,,,Hardcore
20217,2024-07-08,United States,20,Steam,2,Organic Search,,,,Explorer
20218,2024-07-08,United States,23,Steam,20,Creator/Streamer,,,,Explorer
20219,2024-07-08,United Kingdom,55,Xbox,9,Steam Wishlist,,,,Explorer
20220,2024-07-08,Netherlands,44,Steam,11,Platform Store Feature,,,,Builder
20221,2024-07-08,France,34,PlayStation,20,Creator/Streamer,,,,Hardcore
20222,2024-07-08,Turkey,20,Steam,1,Organic Search,,,,Hardcore
20223,2024-07-08,United Kingdom,23,Steam,14,Seasonal Sale,,,,Casual
20224,2024-07-08,United States,33,Steam,17,Seasonal Sale,,,,Casual
20225,2024-07-08,United Kingdom,34,Steam,2,Organic Search,,,,Trader
20226,2024-07-08,South Korea,26,Steam,17,Seasonal Sale,,,,Casual
20227,2024-07-08,Germany,25,Steam,13,Platform Store Feature,,,,Explorer
20228,2024-07-08,South Korea,37,PlayStation,10,Platform Store Feature,,,,Explorer
20229,2024-07-08,Japan,34,Steam,19,Creator/Streamer,,,,Explorer
20230,2024-07-08,Germany,20,Xbox,16,Seasonal Sale,,,,Builder
20231,2024-07-08,Germany,40,PlayStation,27,Paid User Acquisition,,,,Explorer
20232,2024-07-08,Japan,49,Xbox,24,Friend Referral,,,,Explorer
20233,2024-07-08,United Kingdom,48,Steam,12,Platform Store Feature,,,,Builder
20234,2024-07-08,United Kingdom,33,PlayStation,13,Platform Store Feature,,,,Hardcore
20235,2024-07-08,Turkey,38,Steam,2,Organic Search,,,,Casual
20236,2024-07-08,United States,30,PlayStation,25,Friend Referral,,,,Explorer
20237,2024-07-08,South Korea,21,Steam,15,Seasonal Sale,,,,Builder
20238,2024-07-08,United Kingdom,22,Steam,3,Organic Search,,,,Casual
20239,2024-07-08,United States,21,Xbox,3,Organic Search,,,,Casual
20240,2024-07-08,France,24,PlayStation,12,Platform Store Feature,,,,Casual
20241,2024-07-08,United States,24,Steam,2,Organic Search,,,,Trader
20242,2024-07-08,Spain,52,PlayStation,19,Creator/Streamer,,,,Builder
20243,2024-07-08,Poland,27,Xbox,3,Organic Search,,,,Explorer
20244,2024-07-08,Germany,26,Steam,12,Platform Store Feature,,,,Explorer
20245,2024-07-08,Germany,37,Steam,19,Creator/Streamer,,,,Builder
20246,2024-07-08,Japan,29,Xbox,11,Platform Store Feature,,,,Casual
20247,2024-07-08,Japan,31,Steam,4,Organic Search,,,,Casual
20248,2024-07-08,Japan,23,PlayStation,21,Creator/Streamer,,,,Casual
20249,2024-07-08,Japan,41,Xbox,25,Friend Referral,,,,Explorer
20250,2024-07-08,Australia,25,PlayStation,18,Creator/Streamer,,,,Builder
20251,2024-07-08,Turkey,29,Steam,16,Seasonal Sale,,,,Trader
20252,2024-07-08,South Korea,21,Xbox,8,Steam Wishlist,,,,Builder
20253,2024-07-08,Germany,33,Xbox,6,Steam Wishlist,,,,Casual
20254,2024-07-08,Australia,39,PlayStation,29,Paid User Acquisition,,,,Explorer
20255,2024-07-08,United Kingdom,39,Xbox,16,Seasonal Sale,,,,Casual
20256,2024-07-08,Germany,48,Steam,17,Seasonal Sale,,,,Explorer
20257,2024-07-08,Brazil,28,Steam,17,Seasonal Sale,,,,Casual
20258,2024-07-08,South Korea,33,Steam,3,Organic Search,,,,Trader
20259,2024-07-08,United States,39,Steam,1,Organic Search,,,,Explorer
20260,2024-07-08,Germany,47,Steam,24,Friend Referral,,,,Casual
20261,2024-07-08,South Korea,17,Steam,23,Friend Referral,,,,Casual
20262,2024-07-08,Germany,35,Steam,11,Platform Store Feature,,,,Casual
20263,2024-07-08,France,39,Steam,8,Steam Wishlist,,,,Explorer
20264,2024-07-08,United States,21,Xbox,28,Paid User Acquisition,,,,Trader
20265,2024-07-08,Germany,40,Steam,25,Friend Referral,,,,Hardcore
20266,2024-07-08,Sweden,34,Steam,17,Seasonal Sale,,,,Hardcore
20267,2024-07-08,Japan,39,PlayStation,12,Platform Store Feature,,,,Trader
20268,2024-07-08,Germany,35,Steam,9,Steam Wishlist,,,,Explorer
20269,2024-07-08,France,43,Steam,22,Creator/Streamer,,,,Trader
20270,2024-07-08,Germany,37,PlayStation,3,Organic Search,,,,Hardcore
20271,2024-07-08,United States,28,PlayStation,15,Seasonal Sale,,,,Hardcore
20272,2024-07-08,Sweden,23,Steam,15,Seasonal Sale,,,,Casual
20273,2024-07-08,United States,41,Steam,29,Paid User Acquisition,,,,Builder
20274,2024-07-08,Turkey,25,Steam,9,Steam Wishlist,,,,Builder
20275,2024-07-08,Brazil,35,Steam,7,Steam Wishlist,,,,Explorer
20276,2024-07-08,Japan,21,PlayStation,12,Platform Store Feature,,,,Builder
20277,2024-07-08,Japan,28,Steam,22,Creator/Streamer,,,,Casual
20278,2024-07-08,Poland,28,Steam,9,Steam Wishlist,,,,Explorer
20279,2024-07-08,Turkey,21,Steam,6,Steam Wishlist,,,,Casual
20280,2024-07-08,United States,27,Steam,29,Paid User Acquisition,,,,Hardcore
